location,area,bhk,price
Thane West,1998,4,52200000
Jogeshwari West,500,1,9700000
Dombivali,550,1,2400000
Borivali East,632,2,16600000
Panvel,420,1,4480000
Panvel,581,2,6197000
Panvel,745,2,7946000
Panvel,449,1,4789000
Panvel,903,2,9632000
Koper Khairane,530,1,7500000
Koper Khairane,750,2,9500000
Koper Khairane,1190,2,14000000
Thane West,750,2,11200000
Naigaon East,697,1,3519000
Borivali East,632,2,16600000
Borivali East,632,2,16600000
Borivali East,624,2,16400000
Borivali East,624,2,16400000
Borivali East,418,1,11000000
Borivali East,418,1,11000000
Borivali East,650,2,17100000
Borivali East,650,2,17100000
Borivali East,618,2,16200000
Borivali East,618,2,16200000
Titwala,1050,2,4900000
Titwala,735,1,3500000
Dombivali East,1275,2,8800000
Bandra East,780,2,21500000
Dombivali East,1800,3,12500000
Dombivali,1595,3,9500000
Badlapur East,575,1,2600000
Dombivali,643,1,4500000
Thane West,1500,3,18500000
Thane West,2300,4,45000000
Thane West,1000,2,13500000
Thane West,900,2,11000000
Thane West,1450,3,17500000
Dombivali,1100,3,8200000
Badlapur West,760,2,3000000
Badlapur West,506,1,2300000
Badlapur East,845,2,3700000
Dombivali,783,2,5800000
Naigaon East,450,2,4250000
Naigaon East,285,1,3100000
Dombivali,1595,3,9500000
Badlapur East,845,2,3700000
Thane West,1300,3,19800000
Atgaon,460,1,1600000
Palava,425,1,2500000
Bandra West,1063,3,58400000
Goregaon West,1238,3,35300000
Goregaon West,1181,3,33500000
Goregaon West,1174,3,33500000
Goregaon West,1510,4,42700000
Borivali West,815,2,26000000
Ville Parle West,627,2,26900000
Ville Parle West,937,3,40700000
Ville Parle West,756,2,32200000
Ville Parle West,662,2,28400000
Ville Parle West,993,3,43100000
Andheri West,679,2,20700000
Andheri West,684,2,20800000
Andheri West,606,2,18400000
Andheri West,887,3,27000000
Byculla,1158,2,60200000
Byculla,1699,3,88300000
Byculla,1158,2,60200000
Byculla,1485,3,77200000
Byculla,1485,3,77200000
Byculla,1699,3,88300000
Byculla,1699,3,88300000
Byculla,1158,2,60200000
Byculla,1158,2,60200000
Byculla,1485,3,77200000
Byculla,1485,3,77200000
Andheri West,640,2,20400000
Andheri West,640,2,20400000
Andheri West,640,2,20400000
Andheri West,640,2,20400000
Ville Parle West,500,2,16000000
Ville Parle West,576,2,18400000
Ville Parle West,500,2,16000000
Ville Parle West,402,1,12800000
Ville Parle West,576,2,18400000
Byculla,1158,2,60200000
Byculla,1158,2,60200000
Byculla,1485,3,77200000
Byculla,1485,3,77200000
Andheri West,640,2,20400000
Andheri West,640,2,20400000
Andheri West,640,2,20400000
Andheri West,640,2,20400000
Ville Parle West,500,2,16000000
Ville Parle West,576,2,18400000
Ville Parle West,500,2,16000000
Ville Parle West,402,1,12800000
Ville Parle West,576,2,18400000
Ville Parle West,327,1,10400000
Ville Parle West,402,1,12800000
Ville Parle West,479,2,15300000
Ville Parle West,327,1,10400000
Ville Parle West,416,1,13300000
Ville Parle West,479,2,15300000
Ville Parle West,416,1,13300000
Borivali West,757,3,20000000
Borivali West,407,1,10700000
Borivali West,407,1,10700000
Borivali West,545,2,14400000
Borivali West,545,2,14400000
Borivali West,568,2,15000000
Borivali West,568,2,15000000
Kandivali West,1121,3,26900000
Kandivali West,1121,3,26900000
Kandivali West,558,2,13300000
Kandivali West,558,2,13300000
Kandivali West,908,3,21700000
Kandivali West,908,3,21700000
Kandivali West,1121,3,26900000
Kandivali West,1121,3,26900000
Kandivali West,558,2,13300000
Kandivali West,558,2,13300000
Kandivali West,908,3,21700000
Kandivali West,908,3,21700000
Kandivali West,842,3,20200000
