bhk_name,bhk_url,bhk_price,bhk_area,bhk_location,bhk_location_url
2,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-c-in-mira-road-east-19676412/2bhk-2t-1080-sqft-apartment,83 L,1080,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-aviva-in-mira-road-east-19671670/1bhk-2t-600-sqft-apartment,52.5 L,600,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/devisha-infrastructure-hex-blox-in-kharghar-19869908/2bhk-2t-1230-sqft-apartment,1.15 Cr,1230,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
1,https://www.makaan.com/mumbai/sai-swarg-enterprises-panvelkar-utsav-in-badlapur-west-19874192/1bhk-2t-612-sqft-apartment,23 L,612,Badlapur West,https://www.makaan.com/mumbai-property/badlapur-west-flats-for-sale-51730
1,https://www.makaan.com/mumbai/jewel-builders-heights-in-badlapur-west-19874137/1bhk-2t-605-sqft-apartment,24.5 L,605,Badlapur West,https://www.makaan.com/mumbai-property/badlapur-west-flats-for-sale-51730
3,https://www.makaan.com/mumbai/kaul-enterprises-heritage-city-in-vasai-19863319/3bhk-2t-1250-sqft-apartment,1.2 Cr,1250,Vasai,https://www.makaan.com/mumbai-property/vasai-flats-for-sale-50348
3,https://www.makaan.com/mumbai/lodha-group-casa-bella-in-dombivali-19872614/3bhk-2t-1098-sqft-apartment,70 L,1098,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
2,https://www.makaan.com/mumbai/lodha-group-casa-rio-in-dombivali-19872605/2bhk-2t-873-sqft-apartment,50.5 L,873,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
3,https://www.makaan.com/mumbai/lodha-group-casa-rio-in-dombivali-19872595/3bhk-2t-1098-sqft-apartment,71.5 L,1098,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
2,https://www.makaan.com/mumbai/devisha-infrastructure-hex-blox-in-kharghar-19870013/2bhk-2t-1230-sqft-apartment,1.1 Cr,1230,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
1,https://www.makaan.com/mumbai/qualitas-group-la-queen-in-ulwe-19870643/1bhk-1t-690-sqft-apartment,57 L,690,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
1,https://www.makaan.com/mumbai/jewel-builders-heights-in-badlapur-west-19870513/1bhk-2t-575-sqft-apartment,26 L,575,Badlapur West,https://www.makaan.com/mumbai-property/badlapur-west-flats-for-sale-51730
1,https://www.makaan.com/mumbai/nisarg-group-hyde-park-in-kharghar-19873100/1bhk-1t-676-sqft-apartment,69.9 L,676,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/builder-project-in-kharghar-19873465/2bhk-2t-1025-sqft-apartment,72.5 L,1025,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
1,https://www.makaan.com/mumbai/sai-swarg-enterprises-panvelkar-utsav-in-badlapur-west-19874272/1rk-1t-410-sqft-apartment,15 L,410,Badlapur West,https://www.makaan.com/mumbai-property/badlapur-west-flats-for-sale-51730
3,https://www.makaan.com/mumbai/mahindra-lifespaces-developers-splendour-in-bhandup-west-19885943/3bhk-3t-1150-sqft-apartment,2.55 Cr,1150,Bhandup West,https://www.makaan.com/mumbai-property/bhandup-west-flats-for-sale-50009
1,https://www.makaan.com/mumbai/vishwashakti-vishwasangam-in-chembur-19891899/1bhk-384-sqft-apartment,84.99 L,385,Chembur,https://www.makaan.com/mumbai-property/chembur-flats-for-sale-50033
2,https://www.makaan.com/mumbai/vishwashakti-vishwasangam-in-chembur-19891898/2bhk-642-sqft-apartment,1.41 Cr,643,Chembur,https://www.makaan.com/mumbai-property/chembur-flats-for-sale-50033
1,https://www.makaan.com/mumbai/vishwashakti-vishwasangam-in-chembur-19891897/1bhk-401-sqft-apartment,88 L,401,Chembur,https://www.makaan.com/mumbai-property/chembur-flats-for-sale-50033
2,https://www.makaan.com/mumbai/vishwashakti-vishwasangam-in-chembur-19891896/2bhk-551-sqft-apartment,1.2 Cr,552,Chembur,https://www.makaan.com/mumbai-property/chembur-flats-for-sale-50033
2,https://www.makaan.com/mumbai/progressive-prive-in-ulwe-19875660/2bhk-2t-1125-sqft-apartment,1 Cr,1125,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
1,https://www.makaan.com/mumbai/jewel-builders-heights-in-badlapur-west-19874049/1bhk-2t-635-sqft-apartment,25 L,635,Badlapur West,https://www.makaan.com/mumbai-property/badlapur-west-flats-for-sale-51730
1,https://www.makaan.com/mumbai/jewel-builders-heights-in-badlapur-west-19873985/1bhk-2t-595-sqft-apartment,25 L,595,Badlapur West,https://www.makaan.com/mumbai-property/badlapur-west-flats-for-sale-51730
1,https://www.makaan.com/mumbai/vishrut-athens-in-kharghar-19869126/1bhk-1t-656-sqft-apartment,62 L,656,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
4,https://www.makaan.com/mumbai/sheth-creators-auris-serenity-tower-2-in-malad-west-19887353/4bhk-5t-1800-sqft-apartment,6 Cr,1800,Malad West,https://www.makaan.com/mumbai-property/malad-west-flats-for-sale-50028
2,https://www.makaan.com/mumbai/gurukrupa-dwellers-aramus-galassia-in-ulwe-19875801/2bhk-2t-1085-sqft-apartment,98 L,1085,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
2,https://www.makaan.com/mumbai/builder-project-in-taloje-19875058/2bhk-2t-800-sqft-apartment,45 L,800,Taloje,https://www.makaan.com/mumbai-property/taloje-flats-for-sale-103894-lcudn
1,https://www.makaan.com/mumbai/builder-project-in-karanjade-19881930/1bhk-2t-650-sqft-apartment,40 L,650,Karanjade,https://www.makaan.com/mumbai-property/karanjade-flats-for-sale-51275
3,https://www.makaan.com/mumbai/builder-project-in-sanpada-19880932/3bhk-3t-1690-sqft-apartment,2.7 Cr,1690,Sanpada,https://www.makaan.com/mumbai-property/sanpada-flats-for-sale-50007
2,https://www.makaan.com/mumbai/builder-project-in-badlapur-east-19882461/2bhk-2t-915-sqft-apartment,39 L,915,Badlapur East,https://www.makaan.com/mumbai-property/badlapur-east-flats-for-sale-51729
1,https://www.makaan.com/mumbai/builder-project-in-badlapur-east-19882321/1bhk-1t-555-sqft-apartment,25 L,555,Badlapur East,https://www.makaan.com/mumbai-property/badlapur-east-flats-for-sale-51729
3,https://www.makaan.com/mumbai/builder-project-in-sector-16-a-19881314/3bhk-3t-1500-sqft-apartment,2.5 Cr,1500,Sector 16 A,https://www.makaan.com/mumbai-property/sector-16-a-flats-for-sale-104710-lcudn
1,https://www.makaan.com/mumbai/builder-project-in-badlapur-east-19881834/1rk-1t-388-sqft-apartment,17 L,388,Badlapur East,https://www.makaan.com/mumbai-property/badlapur-east-flats-for-sale-51729
2,https://www.makaan.com/mumbai/lodha-group-splendora-in-thane-west-19882700/2bhk-2t-900-sqft-apartment,90 L,900,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
3,https://www.makaan.com/mumbai/nestor-builders-and-developers-tribeca-in-bandra-west-19884876/3bhk-3t-1250-sqft-apartment,5.49 Cr,1250,Bandra West,https://www.makaan.com/mumbai-property/bandra-west-flats-for-sale-50326
3,https://www.makaan.com/mumbai/builder-project-in-bandra-west-19884875/3bhk-3t-1800-sqft-apartment,13 Cr,1800,Bandra West,https://www.makaan.com/mumbai-property/bandra-west-flats-for-sale-50326
2,https://www.makaan.com/mumbai/dosti-group-west-county-oak-in-thane-west-20049689/2bhk-2t-711-sqft-apartment,1 Cr,711,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/builder-project-in-thane-west-20049686/1bhk-2t-630-sqft-apartment,65 L,630,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/runwal-realty-avenue-in-kanjurmarg-20049678/1bhk-2t-353-sqft-apartment,79 L,353,Kanjurmarg,https://www.makaan.com/mumbai-property/kanjurmarg-flats-for-sale-50013
2,https://www.makaan.com/mumbai/wadhwa-residency-atmosphere-phase-1-in-mulund-west-20049675/2bhk-2t-572-sqft-apartment,1.3 Cr,572,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
3,https://www.makaan.com/mumbai/wadhwa-residency-atmosphere-phase-1-in-mulund-west-20049666/3bhk-2t-753-sqft-apartment,1.8 Cr,753,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
1,https://www.makaan.com/mumbai/runwal-realty-big-shot-in-thane-west-20049662/1bhk-2t-568-sqft-apartment,95 L,568,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/risland-and-siddhi-group-the-icon-phase-4-in-thane-west-20049657/2bhk-2t-672-sqft-apartment,95 L,672,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/puraniks-builders-rumah-bali-in-thane-west-20049774/1bhk-2t-418-sqft-apartment,59 L,418,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/runwal-realty-code-name-enchanted-tower-f-in-thane-west-20049768/1bhk-2t-599-sqft-apartment,1.03 Cr,599,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/lodha-group-casa-zest-in-thane-west-20049758/2bhk-2t-618-sqft-apartment,1.05 Cr,618,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/lodha-group-casa-zest-in-thane-west-20049752/2bhk-2t-672-sqft-apartment,1.18 Cr,672,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-mira-road-east-20049746/2bhk-2t-668-sqft-apartment,97.5 L,668,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/builder-project-in-thane-west-20049732/1bhk-2t-390-sqft-apartment,65 L,390,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/siddhi-group-highland-springs-b4-c-wing-in-thane-west-20049696/1bhk-2t-465-sqft-apartment,66 L,465,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/reputed-builder-shankeshwar-in-kharghar-20033225/2bhk-2t-1050-sqft-apartment,95 L,1050,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/lodha-group-amara-tower-26-27-28-30-34-35-in-thane-west-20049464/2bhk-2t-722-sqft-apartment,1.18 Cr,722,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/reputed-builder-gautam-apartments-in-santacruz-west-20051643/2bhk-2t-950-sqft-apartment,3.5 Cr,950,Santacruz West,https://www.makaan.com/mumbai-property/santacruz-west-flats-for-sale-50327
3,https://www.makaan.com/mumbai/avd-infra-india-amin-alturas-in-bandra-west-20051636/3bhk-3t-1350-sqft-apartment,6.1 Cr,1350,Bandra West,https://www.makaan.com/mumbai-property/bandra-west-flats-for-sale-50326
1,https://www.makaan.com/mumbai/kohinoor-group-pvt-ltd-eden-in-kalyan-east-20051200/1bhk-2t-850-sqft-apartment,36 L,850,Kalyan East,https://www.makaan.com/mumbai-property/kalyan-east-flats-for-sale-51732
3,https://www.makaan.com/mumbai/rajesh-lifespaces-white-city-in-kandivali-east-20050284/3bhk-3t-1700-sqft-apartment,3.5 Cr,1700,Kandivali East,https://www.makaan.com/mumbai-property/kandivali-east-flats-for-sale-50027
2,https://www.makaan.com/mumbai/builder-project-in-kalyan-west-20050213/2bhk-2t-1170-sqft-apartment,81 L,1170,Kalyan West,https://www.makaan.com/mumbai-property/kalyan-west-flats-for-sale-50031
3,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20051729/3bhk-3t-1210-sqft-apartment,6 Cr,1210,Bandra West,https://www.makaan.com/mumbai-property/bandra-west-flats-for-sale-50326
2,https://www.makaan.com/mumbai/dheeraj-realty-celestial-in-bandra-west-20051727/2bhk-2t-1350-sqft-apartment,5.5 Cr,1350,Bandra West,https://www.makaan.com/mumbai-property/bandra-west-flats-for-sale-50326
2,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20051726/2bhk-2t-1250-sqft-apartment,6.5 Cr,1250,Bandra West,https://www.makaan.com/mumbai-property/bandra-west-flats-for-sale-50326
2,https://www.makaan.com/mumbai/kohinoor-group-pvt-ltd-eden-in-kalyan-east-20051296/2bhk-2t-990-sqft-apartment,45 L,990,Kalyan East,https://www.makaan.com/mumbai-property/kalyan-east-flats-for-sale-51732
2,https://www.makaan.com/mumbai/kohinoor-group-pvt-ltd-eden-in-kalyan-east-20051251/2bhk-2t-970-sqft-apartment,45 L,970,Kalyan East,https://www.makaan.com/mumbai-property/kalyan-east-flats-for-sale-51732
1,https://www.makaan.com/mumbai/kohinoor-group-pvt-ltd-eden-in-kalyan-east-20051166/1bhk-2t-640-sqft-apartment,32.5 L,640,Kalyan East,https://www.makaan.com/mumbai-property/kalyan-east-flats-for-sale-51732
1,https://www.makaan.com/mumbai/kohinoor-group-pvt-ltd-eden-in-kalyan-east-20051134/1bhk-2t-600-sqft-apartment,31 L,600,Kalyan East,https://www.makaan.com/mumbai-property/kalyan-east-flats-for-sale-51732
2,https://www.makaan.com/mumbai/swaraj-homes-rachael-apartment-in-bandra-west-20051691/2bhk-2t-1550-sqft-apartment,6.5 Cr,1550,Bandra West,https://www.makaan.com/mumbai-property/bandra-west-flats-for-sale-50326
1,https://www.makaan.com/mumbai/swaraj-homes-classics-skylark-chs-in-koper-khairane-20037636/1bhk-1t-800-sqft-apartment,92 L,800,Koper Khairane,https://www.makaan.com/mumbai-property/koper-khairane-flats-for-sale-50004
2,https://www.makaan.com/mumbai/juhi-developers-serenity-in-ghansoli-20037625/2bhk-2t-1550-sqft-apartment,1.65 Cr,1550,Ghansoli,https://www.makaan.com/mumbai-property/ghansoli-flats-for-sale-51191
2,https://www.makaan.com/mumbai/cidco-fam-chs-in-koper-khairane-20037622/2bhk-2t-800-sqft-apartment,1.15 Cr,800,Koper Khairane,https://www.makaan.com/mumbai-property/koper-khairane-flats-for-sale-50004
3,https://www.makaan.com/mumbai/reputed-builder-jimmy-tower-apartment-in-koper-khairane-20037618/3bhk-3t-1700-sqft-apartment,1.8 Cr,1700,Koper Khairane,https://www.makaan.com/mumbai-property/koper-khairane-flats-for-sale-50004
3,https://www.makaan.com/mumbai/reputed-builder-shikha-tower-in-koper-khairane-20037613/3bhk-3t-1600-sqft-apartment,1.9 Cr,1600,Koper Khairane,https://www.makaan.com/mumbai-property/koper-khairane-flats-for-sale-50004
2,https://www.makaan.com/mumbai/sanghvi-group-s3-skyrise-in-mira-road-east-20040106/2bhk-2t-790-sqft-apartment,91 L,790,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/tanvi-group-eminence-i-in-mira-road-east-20042815/2bhk-2t-950-sqft-apartment,69.9 L,950,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/sadguru-brothers-paradise-in-mira-road-east-20042797/2bhk-2t-980-sqft-apartment,73 L,980,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-aviva-in-mira-road-east-20042775/1bhk-2t-680-sqft-apartment,49.75 L,680,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/tanvi-group-eminence-i-in-mira-road-east-20042770/1bhk-1t-615-sqft-apartment,51.5 L,615,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/tanvi-developers-heights-in-bhayandar-east-20042767/2bhk-2t-980-sqft-apartment,71.5 L,980,Bhayandar East,https://www.makaan.com/mumbai-property/bhayandar-east-flats-for-sale-51209
2,https://www.makaan.com/mumbai/builder-project-in-borivali-east-20021306/2bhk-2t-900-sqft-apartment,1.85 Cr,900,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/khade-infrastructure-kipl-morya-in-thane-west-20020467/2bhk-2t-804-sqft-apartment,88 L,804,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/builder-project-in-borivali-east-20012360/1bhk-2t-610-sqft-apartment,90 L,610,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/builder-project-in-mulund-west-20008856/2bhk-2t-576-sqft-apartment,89 L,576,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
3,https://www.makaan.com/mumbai/soham-group-mumbai-crystal-spires-in-thane-west-20031952/3bhk-2t-1200-sqft-apartment,1.9 Cr,1200,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
3,https://www.makaan.com/mumbai/soham-group-mumbai-crystal-spires-in-thane-west-20031791/3bhk-3t-1675-sqft-apartment,2.57 Cr,1675,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/lokhandwala-green-hills-chs-in-kandivali-east-20036778/1bhk-1t-525-sqft-apartment,95 L,525,Kandivali East,https://www.makaan.com/mumbai-property/kandivali-east-flats-for-sale-50027
2,https://www.makaan.com/mumbai/godrej-properties-tranquil-in-kandivali-east-20036775/2bhk-2t-1201-sqft-apartment,1.68 Cr,1201,Kandivali East,https://www.makaan.com/mumbai-property/kandivali-east-flats-for-sale-50027
3,https://www.makaan.com/mumbai/lokhandwala-sapphire-heights-in-kandivali-east-20036764/3bhk-2t-1255-sqft-apartment,1.75 Cr,1255,Kandivali East,https://www.makaan.com/mumbai-property/kandivali-east-flats-for-sale-50027
1,https://www.makaan.com/mumbai/reputed-builder-spring-grove-uno-society-in-kandivali-east-20036757/1bhk-1t-400-sqft-apartment,72 L,400,Kandivali East,https://www.makaan.com/mumbai-property/kandivali-east-flats-for-sale-50027
3,https://www.makaan.com/mumbai/rajesh-lifespaces-whitecity-phase-1-wing-a-in-kandivali-east-20036754/3bhk-2t-1400-sqft-apartment,2.6 Cr,1400,Kandivali East,https://www.makaan.com/mumbai-property/kandivali-east-flats-for-sale-50027
1,https://www.makaan.com/mumbai/vijay-group-orovia-phase-1-in-thane-west-20033693/1rk-2t-444-sqft-apartment,72 L,444,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
3,https://www.makaan.com/mumbai/builder-project-in-ulwe-20023528/3bhk-3t-1515-sqft-apartment,1.3 Cr,1515,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
2,https://www.makaan.com/mumbai/builder-project-in-ulwe-20023451/2bhk-2t-1500-sqft-apartment,1.15 Cr,1500,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
1,https://www.makaan.com/mumbai/k-raheja-realty-palm-project-e-in-malad-west-20023468/1bhk-1t-655-sqft-apartment,1.2 Cr,655,Malad West,https://www.makaan.com/mumbai-property/malad-west-flats-for-sale-50028
2,https://www.makaan.com/mumbai/builder-project-in-ulwe-20023362/2bhk-2t-1400-sqft-apartment,1.06 Cr,1400,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
2,https://www.makaan.com/mumbai/builder-project-in-ulwe-20024734/2bhk-2t-1150-sqft-apartment,1.07 Cr,1150,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
3,https://www.makaan.com/mumbai/reputed-builder-rna-liberty-apartments-in-mira-road-east-20021347/3bhk-3t-900-sqft-apartment,90 L,900,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/rna-corp-broadway-avenue-in-mira-road-east-20021344/1bhk-2t-596-sqft-apartment,50 L,596,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/sheetal-constructions-new-poonam-regency-in-mira-road-east-20021478/1bhk-2t-680-sqft-apartment,48 L,680,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/kakad-realty-paradise-phase-2-in-mira-road-east-20021475/2bhk-3t-980-sqft-apartment,86 L,980,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/rna-ng-builders-ng-shelter-in-mira-road-east-20021471/1bhk-2t-690-sqft-apartment,55 L,690,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-in-mira-road-east-20021470/1rk-1t-460-sqft-apartment,55 L,460,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/reputed-builder-silver-oak-in-mira-road-east-20021465/2bhk-2t-1050-sqft-apartment,96 L,1050,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/happy-home-group-mumbai-happy-home-in-mira-road-east-20021462/2bhk-2t-990-sqft-apartment,95 L,990,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/raj-realty-lifestyle-in-mira-road-east-20021456/2bhk-2t-860-sqft-apartment,90 L,860,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/arkade-group-art-in-mira-road-east-20021454/1bhk-2t-650-sqft-apartment,65 L,650,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/ritu-infrastructure-mukund-tower-in-mira-road-east-20021400/1bhk-2t-650-sqft-apartment,59 L,650,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/sahakar-infracon-projects-premier-in-mira-road-east-20021399/2bhk-2t-1200-sqft-apartment,81 L,1200,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/raj-realty-exotica-in-mira-road-east-20021395/2bhk-2t-960-sqft-apartment,84 L,960,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/salasar-aashirwad-in-mira-road-east-20021392/1bhk-2t-710-sqft-apartment,65 L,710,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/reputed-builder-silver-crown-in-mira-road-east-20021361/2bhk-2t-800-sqft-apartment,70 L,800,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/reputed-builder-silver-crown-in-mira-road-east-20021356/2bhk-2t-800-sqft-apartment,72 L,800,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-elara-in-mira-road-east-20021354/1bhk-2t-980-sqft-apartment,72 L,980,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/evershine-builders-woods-in-mira-road-east-20021351/2bhk-2t-890-sqft-apartment,80 L,890,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/advait-builders-and-developers-78-east-in-kurla-20029317/1bhk-424-sqft-apartment,90 L,425,Kurla,https://www.makaan.com/mumbai-property/kurla-flats-for-sale-50014
1,https://www.makaan.com/mumbai/advait-builders-and-developers-78-east-in-kurla-20029316/1bhk-424-sqft-apartment,90 L,425,Kurla,https://www.makaan.com/mumbai-property/kurla-flats-for-sale-50014
1,https://www.makaan.com/mumbai/advait-builders-and-developers-78-east-in-kurla-20029315/1bhk-408-sqft-apartment,90 L,408,Kurla,https://www.makaan.com/mumbai-property/kurla-flats-for-sale-50014
1,https://www.makaan.com/mumbai/advait-builders-and-developers-78-east-in-kurla-20029314/1bhk-408-sqft-apartment,90 L,408,Kurla,https://www.makaan.com/mumbai-property/kurla-flats-for-sale-50014
2,https://www.makaan.com/mumbai/sanghvi-group-s3-skyrise-in-mira-road-east-20040106/2bhk-2t-790-sqft-apartment,91 L,790,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
3,https://www.makaan.com/mumbai/piramal-realty-mahalaxmi-in-mahalaxmi-20005713/3bhk-1450-sqft-apartment,7.68 Cr,1450,Mahalaxmi,https://www.makaan.com/mumbai-property/mahalaxmi-flats-for-sale-50047
3,https://www.makaan.com/mumbai/piramal-realty-mahalaxmi-in-mahalaxmi-20005712/3bhk-1290-sqft-apartment,6.83 Cr,1290,Mahalaxmi,https://www.makaan.com/mumbai-property/mahalaxmi-flats-for-sale-50047
2,https://www.makaan.com/mumbai/piramal-realty-mahalaxmi-in-mahalaxmi-20005710/2bhk-762-sqft-apartment,4.03 Cr,762,Mahalaxmi,https://www.makaan.com/mumbai-property/mahalaxmi-flats-for-sale-50047
2,https://www.makaan.com/mumbai/piramal-realty-mahalaxmi-in-mahalaxmi-20005707/2bhk-800-sqft-apartment,4.24 Cr,800,Mahalaxmi,https://www.makaan.com/mumbai-property/mahalaxmi-flats-for-sale-50047
2,https://www.makaan.com/mumbai/builder-project-in-kharghar-20004097/2bhk-2t-980-sqft-apartment,1.1 Cr,980,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/kabra-group-nalanda-in-borivali-west-20017716/2bhk-2t-625-sqft-apartment,1.55 Cr,625,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
2,https://www.makaan.com/mumbai/kabra-group-nalanda-in-borivali-west-20017522/2bhk-580-sqft-apartment,1.39 Cr,580,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
3,https://www.makaan.com/mumbai/osho-developer-ankur-palace-in-borivali-west-20017806/3bhk-2t-899-sqft-apartment,2.45 Cr,899,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
4,https://www.makaan.com/mumbai/lodha-group-bellevue-in-mahalaxmi-19998565/4bhk-1960-sqft-apartment,8.85 Cr,1960,Mahalaxmi,https://www.makaan.com/mumbai-property/mahalaxmi-flats-for-sale-50047
3,https://www.makaan.com/mumbai/lodha-group-bellevue-in-mahalaxmi-19998560/3bhk-1111-sqft-apartment,4.96 Cr,1111,Mahalaxmi,https://www.makaan.com/mumbai-property/mahalaxmi-flats-for-sale-50047
3,https://www.makaan.com/mumbai/lodha-group-bellevue-in-mahalaxmi-19998558/3bhk-877-sqft-apartment,3.96 Cr,877,Mahalaxmi,https://www.makaan.com/mumbai-property/mahalaxmi-flats-for-sale-50047
