location,area,bhk,price
Kammmanhalli,1804,3,20000000
Kammmanhalli,1997,3,24000000
HSR Layout,940,2,4000000
Singasandra,1010,2,5680000
Whitefield Hope Farm Junction,1180,2,4200000
Bommanahalli,840,2,2700000
Srinivaspura,1055,2,4899000
Electronic City Phase II,1200,3,22500000
Nagarbhavi,4600,4,36500000
Yelahanka,1370,3,7936000
Yelahanka,1177,2,6376000
Yelahanka,1042,2,6062000
Yelahanka,1646,3,8867000
Yelahanka,1122,2,6113000
Yelahanka,1577,3,8657000
Yelahanka,1386,3,8024000
Yelahanka,1582,3,8567000
Yelahanka,1491,3,8462000
Yelahanka,1033,2,6012000
Yelahanka,1535,3,8316000
Yelahanka,1614,3,9271000
Yelahanka,1455,3,8513000
Yelahanka,1520,3,8388000
Yelahanka,1599,3,8617000
Kothanur,1500,3,16500000
Narayanapura on Hennur Main Road,1482,3,13400000
Narayanapura on Hennur Main Road,1482,3,13200000
Narayanapura on Hennur Main Road,1482,3,13000000
Narayanapura on Hennur Main Road,1482,3,13000000
Narayanapura on Hennur Main Road,1679,3,16000000
Narayanapura on Hennur Main Road,1630,3,15000000
Narayanapura on Hennur Main Road,1630,3,14000000
Gottigere,1150,2,4898000
Hulimavu,1050,2,5598000
Krishnarajapura,1020,3,3798000
Annapurneshwari Nagar,4800,5,35100000
Devanahalli,2400,3,8800000
Devanahalli,1200,3,4400000
Kumbalgodu,540,1,3000000
Dasarahalli on Tumkur Road,1427,3,10700000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Mallathahalli,5000,5,35100000
Singasandra,3000,2,22000000
Nagarbhavi,1200,3,16200000
Chandra Layout Extension,1610,3,10800000
Uttarahalli,1500,3,11200000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Uganavadi,1200,3,3000000
Marsur,1305,3,4306000
Marsur,1725,3,5692000
Marsur,1695,3,5593000
Marsur,1500,3,4950000
Marsur,1510,3,4983000
Marsur,1745,3,5758000
Marsur,1635,3,5395000
Marsur,1575,3,5197000
Gunjur,1528,3,10800000
Kogilu,1559,3,13000000
Kogilu,1559,3,13000000
NRI Layout,1200,2,14000000
Electronic City Phase II,2640,5,21000000
Annapurneshwari Nagar,2400,4,14500000
JP Nagar Phase 7,1310,3,6812000
JP Nagar Phase 7,1150,2,5980000
JP Nagar Phase 7,975,2,5070000
JP Nagar Phase 7,1025,2,5330000
JP Nagar Phase 7,1100,2,5720000
JP Nagar Phase 7,1400,3,7280000
RR Nagar,1000,2,5200000
RR Nagar,1325,3,6890000
Nagarbhavi,1080,2,6500000
Nagarbhavi,1290,3,7500000
Annapurneshwari Nagar,1620,3,18600000
Vijayanagar,1335,3,22000000
Nagarbhavi,2400,3,37200000
Kumbalgodu,902,2,4800000
Kumbalgodu,540,1,3000000
Amruthahalli,13000,3,71500000
Mallathahalli,2200,3,13500000
Marsur,1860,3,6138000
Marsur,1800,3,5940000
Marsur,1745,3,5758000
Mallathahalli,1200,3,9100000
Annapurneshwari Nagar,5658,3,48100000
Annapurneshwari Nagar,1200,3,9100000
Annapurneshwari Nagar,1200,3,12100000
Mallathahalli,690,3,5500000
Mallathahalli,9600,3,65700000
Mallathahalli,9600,3,65700000
Nagarbhavi,2200,3,12800000
Mallathahalli,2200,4,14000000
Kalyan Nagar,1189,2,7500000
Kalyan Nagar,1450,3,8500000
Sanjeevini Nagar,1200,3,12600000
Ckikkakammana Halli,1010,2,4341000
Sarjapur,1059,2,7890000
Hosa Road,810,1,3700000
Junnasandra,1600,3,13800000
Junnasandra,1600,3,13800000
Junnasandra,1500,3,12900000
Junnasandra,1600,3,14000000
Attibele,1330,3,6800000
Vidyaranyapura,1350,2,6000000
Chandapura,2475,4,12400000
Annapurneshwari Nagar,1500,3,18800000
Whitefield Hope Farm Junction,7500,5,80000000
Narayanapura on Hennur Main Road,1137,2,7600000
RR Nagar,1190,2,5600000
Ckikkakammana Halli,1000,2,4341000
Ckikkakammana Halli,1370,3,5900000
Adugodi,2110,3,20000000
Annapurneshwari Nagar,1395,3,14100000
Nagarbhavi,1200,2,16500000
Marsur,1859,3,6138000
Marsur,1800,3,5949000
Marsur,1859,3,6138000
Marsur,1500,3,4949000
Marsur,1305,3,4645000
Marsur,1574,3,5692000
Marsur,2025,3,6682000
J. P. Nagar,2400,3,16000000
Kanakapura Road Beyond Nice Ring Road,1330,2,6500000
Annapurneshwari Nagar,1200,3,10300000
Mallathahalli,1200,3,13500000
Hosakerehalli,1055,2,5300000
Hosakerehalli,1010,2,5454000
Hosakerehalli,1165,3,6291000
Hosakerehalli,1072,2,5700000
Hosakerehalli,940,2,5076000
Hosakerehalli,1200,2,6482000
Banashankari,1100,2,5940000
Hosakerehalli,1060,2,5720000
Hosakerehalli,1089,2,5886000
Hosakerehalli,1209,3,6534000
Hosakerehalli,1310,3,7074000
Hosakerehalli,1070,2,5777000
Hosakerehalli,1080,2,5831000
Hosakerehalli,1190,3,6426000
Hosakerehalli,1065,2,5751000
RR Nagar,1210,3,6534000
Hosakerehalli,1068,2,5778000
Hosakerehalli,1080,2,5832000
Hosakerehalli,1188,3,6425000
RR Nagar,1090,2,5885000
Hosakerehalli,1060,2,5724000
Hosakerehalli,1165,3,6291000
Hosakerehalli,1165,3,6291000
Hosakerehalli,1070,2,5778000
Hosakerehalli,1060,2,5725000
Hosakerehalli,1350,3,5995000
Hosakerehalli,1070,2,5777000
Banashankari,1054,2,4885000
Hosakerehalli,1095,2,4985000
Hosakerehalli,1295,3,5955000
Hosakerehalli,1055,2,4955000
Hosakerehalli,1050,2,4955000
Hosakerehalli,1295,3,5945000
Hosakerehalli,1300,3,5950000
Hosakerehalli,1042,2,4950000
Hosakerehalli,1310,3,5995000
Hosakerehalli,1040,2,4975000
Hosakerehalli,1299,3,5998000
Hosakerehalli,1300,3,6400000
Hosakerehalli,1310,3,6450000
Subramanyapura,2500,3,16500000
Hosakerehalli,1305,3,6400000
Hosakerehalli,1056,2,5350000
Hosakerehalli,1046,2,5322000
Munnekollal,5000,3,38600000
Kammmanhalli,1851,3,22200000
Banaswadi,3800,4,65000000
Narayanapura on Hennur Main Road,1650,3,15000000
Narayanapura on Hennur Main Road,1232,2,10000000
Narayanapura on Hennur Main Road,1232,2,9800000
Gunjur,1302,2,8900000
Marsur,1725,3,5694000
Marsur,1745,3,5759000
Marsur,1920,3,6346000
byatarayanapura,2400,4,22000000
Nagavara,2400,5,37500000
JP Nagar Phase 5,2410,3,28300000
JP Nagar Phase 5,2515,3,32000000
JP Nagar Phase 5,2380,3,28000000
JP Nagar Phase 5,2400,3,28200000
Virupakshapura,1500,3,13200000
Gottigere,1130,2,12000000
Hebbal,1320,3,15000000
Hebbal,1985,3,35000000
Hebbal,2790,4,28000000
Sahakar Nagar,1320,3,17500000
Sahakar Nagar,2470,4,32000000
Narayanapura on Hennur Main Road,1232,2,9700000
Narayanapura on Hennur Main Road,1232,2,9400000
Narayanapura on Hennur Main Road,1232,2,9000000
Narayanapura on Hennur Main Road,1232,2,9500000
Kogilu,1559,3,15000000
Kogilu,1949,3,19000000
Kogilu,1559,3,15500000
Kogilu,1634,3,17000000
Kogilu,1634,3,17500000
Anagalapura Near Hennur Main Road,2400,3,27500000
Anagalapura Near Hennur Main Road,2400,3,27500000
Kogilu,1559,3,15000000
Kogilu,1949,3,19000000
Kogilu,1559,3,15500000
Kogilu,2400,3,14700000
Kogilu,2400,3,14400000
Kogilu,1559,3,14000000
Kogilu,1949,3,20000000
Kogilu,1934,3,19200000
Kogilu,1949,3,19500000
Kogilu,1949,3,21000000
Narayanapura on Hennur Main Road,1232,2,9500000
Narayanapura on Hennur Main Road,1232,2,9800000
Narayanapura on Hennur Main Road,1232,2,9600000
Marsur,2027,3,6683000
Marsur,1921,3,6338000
Marsur,1861,3,6139000
Chandapura,1765,3,11800000
Marsur,1860,3,6134000
Marsur,1500,3,4962000
Marsur,1726,3,5693000
Marsur,1800,3,5941000
Marsur,2025,3,6684000
Koramangala,2251,3,25800000
Vijayanagar,1173,2,7300000
Hoskote,3483,3,12100000
Marsur,1305,3,4306000
Marsur,1500,3,4950000
Marsur,1695,3,5593000
Marsur,1635,3,5395000
Marsur,1575,3,5197000
Marsur,1800,3,5640000
Marsur,1725,3,5692000
Marsur,2250,3,7425000
Marsur,1965,3,6484000
Marsur,1920,3,6336000
Marsur,1518,3,5009000
Marsur,1575,3,5197000
Marsur,2025,3,6682000
Marsur,1860,3,6138000
Marsur,1745,3,5758000
Marsur,1500,3,4950000
Hoskote,3483,3,12100000
Marsur,2250,3,7426000
Marsur,1868,3,6238000
Marsur,1306,3,4360000
Marsur,2115,3,6684000
Kalkere,1244,2,6521000
Kalkere,1308,2,6820000
Kalkere,1186,2,6250000
Kalkere,1319,3,6871000
Kalkere,1248,2,6540000
Kalkere,1554,3,8156000
Kalkere,1299,2,6778000
Kalkere,1231,2,6460000
Koramangala,2192,3,32500000
Marsur,1965,3,6484000
Marsur,2255,3,7435000
Marsur,1802,3,5939000
Marsur,1923,3,6338000
Marsur,1920,3,6336000
Marsur,1965,3,6484000
Marsur,1860,3,6138000
Marsur,1800,3,5939000
Marsur,1800,3,5940000
Marsur,2250,3,7425000
Marsur,2025,3,6682000
Marsur,1745,3,5758000
Marsur,1695,3,5593000
Marsur,1635,3,5395000
Marsur,1575,3,5197000
Marsur,1518,3,5009000
Marsur,1510,3,4983000
Marsur,1500,3,4950000
Marsur,1305,3,4306000
Marsur,1965,3,6484000
Bommasandra,1050,2,5854000
Devanahalli,1275,3,6230000
Hulimavu,1557,3,11400000
Devanahalli,1460,3,7130000
Hulimavu,1527,3,11200000
Yeshwantpur,1743,4,13900000
Kengeri,1288,3,7334000
Yeshwantpur,1692,4,13500000
Yeshwantpur,1427,3,11500000
Hulimavu,3114,4,25000000
Bommasandra,1050,2,5854000
Bommasandra,609,1,3521000
Devanahalli,1030,2,5030000
Anekal City,1518,3,5009000
Nagarbhavi,2560,3,19500000
RR Nagar,2200,3,15500000
Annapurneshwari Nagar,5000,5,32100000
Marsur,1800,3,5949000
Marsur,1800,3,5939000
Marsur,1745,3,5758000
Hoskote,3483,3,12100000
Marsur,1725,3,5692000
Marsur,1695,3,5593000
Marsur,1635,3,5395000
Marsur,1860,3,6137000
Marsur,1575,3,5197000
Marsur,1518,3,5009000
Marsur,1500,3,4949000
Electronic City Phase II,5000,10,16500000
Electronic City Phase 1,1110,2,6686000
Annapurneshwari Nagar,1600,3,15500000
Bedarahalli,1863,3,17100000
Marsur,1510,3,4982000
Anekal City,1560,3,5148000
Anekal City,1290,3,4257000
Ramasandra,6500,4,34500000
Vijayanagar,4500,9,31500000
Yelachanayakanapura,1100,3,2638000
Yelachanayakanapura,1000,3,2385000
Yelachanayakanapura,1000,3,2390000
Annapurneshwari Nagar,800,3,7800000
Yelachanayakanapura,1200,3,2878000
Yelachanayakanapura,1500,3,3595000
Yelachanayakanapura,1200,3,2876000
Yelachanayakanapura,1100,3,2635000
Yelachanayakanapura,1100,3,2638000
Annapurneshwari Nagar,800,3,7800000
Yelachanayakanapura,1000,3,2385000
Yelachanayakanapura,1000,3,2339000
Yelachanayakanapura,1000,3,2399000
Yelachanayakanapura,1000,3,2390000
Yelachanayakanapura,1100,3,2625000
Yelachanayakanapura,1100,3,2637000
Kalyan Nagar,1290,3,7800000
Jakkur,5230,4,54400000
Krishnarajapura,1000,3,4500000
Krishnarajapura,1000,3,4500000
Krishnarajapura,1100,3,4940000
Medahalli,1200,3,5400000
Uttarahalli,1064,2,5400000
Mallathahalli,1500,3,12700000
RR Nagar,1200,3,10200000
byatarayanapura,2000,6,13500000
byatarayanapura,4800,10,55000000
Electronics City,1350,3,7000000
Electronics City,1200,3,6200000
Electronics City,1200,3,6238000
Singasandra,1350,3,7018000
Basapura,1500,3,7800000
Electronics City,1200,3,6238000
Begur,800,3,4159000
Begur,1200,3,6238000
Electronics City,800,3,4159000
Electronics City,1500,3,7800000
Basapura,1290,3,6650000
Basapura,1200,3,6200000
Basapura,800,3,4159000
Basapura,1200,3,6238000
Electronics City,800,3,4151000
Basapura,1200,3,6240000
Basapura,1500,3,7850000
Basapura,1200,3,6250000
Marsur,1800,3,5939000
Mallathahalli,1200,3,12600000
Bidadi,875,2,4300000
Kothanur,1759,3,8531000
Kothanur,1893,3,9181000
Kothanur,1689,3,8191000
Kothanur,1816,3,8807000
JP Nagar Phase 6,2150,3,20900000
JP Nagar Phase 6,2400,4,23300000
JP Nagar Phase 6,2161,3,21000000
JP Nagar Phase 6,2155,3,20900000
JP Nagar Phase 6,2247,3,21800000
JP Nagar Phase 6,2135,3,20800000
JP Nagar Phase 6,2263,3,22000000
JP Nagar Phase 6,2219,3,21500000
JP Nagar Phase 6,2225,3,21600000
JP Nagar Phase 6,2721,4,26300000
JP Nagar Phase 6,2242,3,21800000
JP Nagar Phase 6,2314,3,22400000
JP Nagar Phase 6,2326,3,22600000
JP Nagar Phase 6,2332,3,22600000
JP Nagar Phase 6,2201,3,21400000
JP Nagar Phase 6,2207,3,21400000
JP Nagar Phase 6,2073,3,20200000
Sanjeevini Nagar,2400,3,26400000
Basaveswarnagar,1160,3,17500000
Marsur,1500,3,4949000
Marsur,1510,3,4932000
Marsur,1305,3,4306000
Yelahanka,2677,3,15400000
Yelahanka,2677,3,15700000
Thanisandra,3771,3,39800000
Kogilu,1950,3,15800000
Kogilu,1934,3,16300000
Marsur,1575,3,5197000
Marsur,1518,3,5009000
Marsur,1575,3,5197000
Marsur,1725,3,5692000
Marsur,1745,3,5758000
Marsur,1800,3,5940000
Marsur,1695,3,5593000
Marsur,1635,3,5395000
Marsur,1800,3,5940000
Marsur,1860,3,6138000
Marsur,1920,3,6336000
Marsur,1920,3,6336000
Marsur,1965,3,6484000
Marsur,2025,3,6682000
Marsur,2250,3,7425000
Marsur,1510,3,4983000
Marsur,1305,3,4306000
Marsur,1500,3,4950000
Yeshwantpur,2415,3,35000000
Yeshwantpur,3055,4,37000000
Yeshwantpur,2310,3,33300000
Yeshwantpur,1595,3,27500000
Virupakshapura,1500,3,13000000
Electronic City Phase 1,1470,3,8660000
Virupakshapura,1500,5,13500000
Chikkagubbi on Hennur Main Road,2950,4,24500000
Anagalapura Near Hennur Main Road,2409,3,21800000
Chikkagubbi on Hennur Main Road,4856,4,37900000
Chikkagubbi on Hennur Main Road,4820,4,38800000
Anagalapura Near Hennur Main Road,2305,3,18300000
Bagaluru Near Yelahanka,7160,5,120800000
Hebbal,6395,5,48300000
Rajajinagar,12833,10,201000000
Chikkagubbi on Hennur Main Road,3000,4,29000000
Electronic City Phase 2,1211,2,6840000
Electronic City Phase 2,750,1,4236000
Hosa Road,1575,3,10600000
Hosa Road,1184,2,8127000
Hosa Road,1680,3,11600000
Hosa Road,1170,2,8038000
Whitefield Hope Farm Junction,2591,4,20500000
Whitefield Hope Farm Junction,1775,3,14000000
Whitefield Hope Farm Junction,2494,4,19700000
Whitefield Hope Farm Junction,1730,3,13700000
Marsur,1500,3,4125000
Marsur,1200,3,3300000
Avalahalli Off Sarjapur Road,1801,3,9813000
Avalahalli Off Sarjapur Road,1639,3,8930000
Avalahalli Off Sarjapur Road,1016,2,5536000
Avalahalli Off Sarjapur Road,1451,3,7906000
Avalahalli Off Sarjapur Road,638,1,3476000
Avalahalli Off Sarjapur Road,1261,2,6871000
Avalahalli Off Sarjapur Road,1708,3,9306000
Avalahalli Off Sarjapur Road,974,2,5307000
Avalahalli Off Sarjapur Road,1595,3,8691000
Avalahalli Off Sarjapur Road,1135,2,6184000
Electronic City Phase 2,575,1,1800000
Marsur,1518,3,5009000
Sarjapur,2091,3,9691000
Sarjapur,1898,3,8921000
Sarjapur,1898,3,8921000
Marsur,2250,3,7425000
Marsur,2025,3,6682000
Marsur,1965,3,6484000
Marsur,1800,3,5940000
Marsur,1920,3,6336000
Marsur,1860,3,6138000
Marsur,1800,3,5940000
Ramamurthy Nagar,1005,2,5527000
Ramamurthy Nagar,1250,2,6875000
Ramamurthy Nagar,1555,3,8552000
Ramamurthy Nagar,1160,2,6380000
Ramamurthy Nagar,1360,3,7480000
Ramamurthy Nagar,1290,2,7095000
Ramamurthy Nagar,1300,2,7150000
Ramamurthy Nagar,1035,2,5692000
Ramamurthy Nagar,1230,2,6765000
Ramamurthy Nagar,1345,3,7397000
Ramamurthy Nagar,1075,2,5912000
Ramamurthy Nagar,1540,3,8470000
Ramamurthy Nagar,1745,3,9597000
Ramamurthy Nagar,1815,3,9982000
Ramamurthy Nagar,1652,3,9086000
Ramamurthy Nagar,1335,2,7342000
Ramamurthy Nagar,1070,2,5885000
Ramamurthy Nagar,1465,3,8057000
Krishnarajapura,1360,3,8800000
Ramamurthy Nagar,1503,3,9800000
Koramangala,2240,3,26500000
Sarjapur,1915,3,8898000
Sarjapur,1915,3,8898000
Electronic City Phase 1,1120,2,9000000
Electronic City Phase 2,620,2,2500000
judicial layout,2400,3,36000000
Kodigehalli,2400,3,31200000
Kudlu Gate,1413,3,6500000
Devannahalli,1200,3,4400000
Jigani,1200,3,3120000
BTM Layout,1956,3,26800000
Kothanur,1893,3,9181000
Kothanur,1689,3,8191000
RR Nagar,1150,2,5500000
Begur,1471,3,18600000
Begur,1470,2,18600000
Virupakshapura,2400,4,23500000
Electronic City Phase 1,950,2,8502000
Electronic City Phase 1,1150,2,10100000
Electronic City Phase 1,1750,3,15200000
Electronic City Phase 1,1025,2,9136000
Electronic City Phase 1,1500,3,13100000
Kodigehalli,3600,9,23700000
Virupakshapura,2400,4,23500000
Virupakshapura,2400,4,23500000
Virupakshapura,2400,4,23800000
Virupakshapura,1450,4,14800000
Virupakshapura,950,3,14500000
Virupakshapura,2800,4,22700000
Ashok Nagar,4500,4,130000000
Bommanahalli,7000,10,28000000
Virupakshapura,2400,3,20400000
Virupakshapura,2400,3,25200000
Tejaswini Nagar,1010,2,4678000
Begur,1883,3,21500000
Begur,1885,3,22000000
Kodigehalli,2800,3,26600000
Mallathahalli,4000,6,22100000
Annapurneshwari Nagar,4800,4,28100000
Sarjapur,1150,2,5500000
Kannur on Thanisandra Main Road,1917,3,13500000
Annapurneshwari Nagar,4900,5,37500000
Annapurneshwari Nagar,5000,5,32500000
Vidyaranyapura,1350,2,6001000
Vidyaranyapura,1250,2,6000000
Vidyaranyapura,1250,2,6000000
Kothanur,1695,3,8220000
Narayanapura Hennur Main Road,1695,3,8220000
Kothanur,1759,3,8531000
Tejaswini Nagar,1010,2,4242000
Tejaswini Nagar,1010,2,4250000
Tejaswini Nagar,1010,2,4250000
Doddakammanahalli,1010,2,4242000
Marsur,2295,3,7430000
Kothanur,1695,3,8220000
Kothanur,1893,3,9181000
Kothanur,1759,3,8531000
Kothanur,1695,3,8220000
Kothanur,1689,3,8191000
Kothanur,1816,3,8807000
Vidyaranyapura,1350,2,6100000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6001000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6010000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6000000
Kothanur,1893,3,9181000
Kothanur,1689,3,8191000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6010000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6023000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6010000
Frazer Town,1405,3,19800000
Seshadripuram,3800,3,100000000
Kengeri,1519,3,10500000
Kengeri,1056,2,7100000
Kengeri,519,1,3800000
Hennur,1700,3,8200000
Kalyan Nagar,1530,3,8300000
Bommanahalli,1569,3,9300000
Panathur,1165,2,9900000
Kodihalli on Old Airport Road,1680,3,11600000
Jyothi Nagar,1200,3,2280000
Jyothi Nagar,1200,3,1000000
Chandapura,1500,3,3330000
Kanakapura,2400,3,6960000
Kanakapura,1500,3,4350000
Nagarbhavi,1200,3,16000000
Kanakapura,1200,3,3480000
Kanakapura,600,3,1740000
Chandapura,1500,3,4350000
Marsur,1200,3,4800000
Hoskote,3700,3,12900000
Marsur,1740,3,5694000
Hoskote,3483,3,12000000
Marsur,1890,3,6334000
Hoskote,3482,3,12100000
Marsur,1566,3,4966000
Kothanur,1816,3,8807000
Kothanur,1695,3,8220000
Kothanur,1695,3,8220000
Kothanur,1759,3,8531000
Kothanur,1759,3,9181000
Kothanur,1689,3,8191000
Kothanur,1689,3,8191000
Kothanur,1816,3,8807000
Electronics City,1200,3,4560000
Marsur,1305,3,4306000
Nagarbhavi,1049,2,6850000
Nagarbhavi,1049,2,6850000
Kumaraswamy Layout,1305,2,7200000
Nagarbhavi,4400,4,26000000
Bidadi,994,3,4800000
Bagaluru,4000,3,5996000
Krishnarajapura,1100,3,4950000
Krishnarajapura,1350,3,6070000
Aradeshanahalli,1200,3,3000000
Marsur,1620,3,5346000
Marsur,1725,3,5692000
Marsur,1695,3,5593000
Marsur,1740,3,5792000
Marsur,1635,3,5395000
Marsur,1575,3,5197000
Marsur,1518,3,5009000
Marsur,1500,3,4950000
Marsur,1510,3,4982000
Bidadi,521,1,2400000
Marsur,1800,3,5940000
Koramangala,1882,3,21200000
Marsur,1924,3,6339000
Marsur,1560,3,5200000
Electronic City Phase II,3000,3,12000000
Chandapura,1850,3,11000000
Electronic City Phase 2,1535,3,9130000
Electronic City Phase 1,690,1,3600000
Electronic City Phase 1,945,2,4600000
Electronic City Phase 2,1150,2,7265000
Electronic City Phase 2,1150,2,7547000
Electronic City Phase 2,1474,3,7500000
Electronic City Phase 1,1430,3,9309000
Electronic City Phase 2,1395,3,9000000
Electronic City Phase 2,1141,2,7650000
Electronic City Phase 2,1510,3,9810000
Electronic City Phase 2,1192,2,5900000
Electronic City Phase 2,1078,2,5482000
Electronic City Phase 2,1517,3,7587000
Electronic City Phase 1,1080,2,6766000
Banaswadi,1200,3,13500000
Electronic City Phase 1,1530,2,5900000
Electronic City Phase 1,1530,2,5900000
Electronic City Phase 1,1120,2,9000000
Hosa Road,1555,3,7500000
Doddathoguru,1180,2,5200000
Bommasandra,2200,4,14000000
Kannamangala,2395,4,25500000
Electronic City Phase 2,1141,2,6400000
Electronic City Phase 2,1151,2,6400000
Kannamangala,2700,4,26700000
Rajajinagar,2390,3,40100000
Marsur,2160,3,7400000
Marsur,1925,3,6340000
Marsur,1746,3,5758000
RR Nagar,1025,2,5700000
Chamrajpet,3069,4,32000000
Chamrajpet,1245,2,11000000
Chamrajpet,1250,2,11000000
Chamrajpet,1516,3,14200000
Chamrajpet,1619,3,15500000
Chamrajpet,1755,3,16500000
Chamrajpet,1365,2,12500000
Chamrajpet,2000,3,19500000
Chamrajpet,660,1,6800000
Chamrajpet,1350,2,11500000
Chamrajpet,1455,2,13500000
Chamrajpet,2465,3,25500000
Chamrajpet,1335,2,13000000
Chamrajpet,1862,3,18000000
Chamrajpet,1835,3,18500000
Chamrajpet,3724,4,36000000
Chamrajpet,4930,4,51000000
Chamrajpet,2920,4,29000000
Chamrajpet,2700,4,27500000
Chamrajpet,2399,3,24500000
Chamrajpet,1960,3,19500000
Chamrajpet,4000,4,37500000
Chamrajpet,2145,3,22000000
Chamrajpet,1298,2,11500000
Chamrajpet,2940,4,32000000
Chamrajpet,2345,3,23500000
Chamrajpet,1405,2,12000000
Chamrajpet,3644,4,33000000
Chamrajpet,3694,4,37000000
Chamrajpet,3160,4,31000000
Chamrajpet,2060,3,21500000
Chamrajpet,680,1,7200000
Chamrajpet,4290,4,43000000
Chamrajpet,1690,2,17000000
Chamrajpet,2050,3,21000000
Chamrajpet,2060,3,21000000
Chamrajpet,2190,3,22800000
Chamrajpet,1919,3,19500000
Chamrajpet,1580,2,16000000
Chamrajpet,3520,3,35500000
Marsur,1840,3,6000000
Malleswaram,1600,3,20000000
byatarayanapura,2400,3,40000000
Vidyaranyapura,2400,3,24000000
Koramangala,2277,3,28600000
Bagaluru Near Yelahanka,2904,3,23600000
Hosahalli,3000,3,23700000
Ramamurthy Nagar,1200,2,6100000
Kammanahalli,1047,2,7200000
Whitefield Hope Farm Junction,1229,2,7400000
Hulimavu,1222,3,7500000
Electronic City Phase 2,1135,2,7500000
Electronic City Phase 2,1500,3,9800000
Electronic City Phase 2,5500,5,9500000
Chamrajpet,3800,3,38400000
Settarahalli,2400,3,6720000
Settarahalli,2000,3,5600000
Devanahalli,1500,3,4200000
Settarahalli,1500,3,4200000
Settarahalli,1200,3,3360000
Devanahalli,1200,3,3360000
Devanahalli,1500,3,4810000
Devanahalli,1200,3,3361000
Devanahalli,1200,3,3360000
Harlur,2500,3,19900000
Gottigere,1771,3,16000000
Yelahanka Satellite Town,1103,2,4962000
Yelahanka New Town,1134,2,5100000
Brookefield,1500,2,33000000
Begur,1885,3,21600000
Begur,1884,3,21500000
Koramangala,2242,3,26900000
HSR Layout,2110,3,25900000
Mallathahalli,3400,4,19000000
Begur,1981,3,22600000
Marsur,2250,3,7200000
Anekal City,1517,3,5009000
Marsur,2251,3,7429000
Marsur,1800,3,5959000
Marsur,1500,3,4950000
Marsur,1856,3,6128000
Anekal City,1620,3,5346000
Marsur,1574,3,5196000
Marsur,1306,3,4306000
Marsur,1740,3,5742000
Hoskote,4000,3,14000000
Hoskote,3700,3,12900000
Hoskote,3483,3,12100000
Anekal City,1800,3,5940000
Marsur,1315,3,4400000
Anekal City,1860,3,6138000
Marsur,1506,3,4956000
Marsur,1320,3,4370000
Marsur,1577,3,5200000
Marsur,1920,3,6336000
Marsur,1920,3,6400000
Marsur,1680,3,5544000
Anekal City,1550,3,5248000
Marsur,2025,3,6682000
Marsur,1724,3,5690000
Electronic City Phase 1,770,2,4500000
Kothanur,1893,3,9181000
Kothanur,1689,3,8191000
Kothanur,1816,3,8808000
Kothanur,1759,3,8531000
Koramangala,1995,3,22500000
Koramangala,1886,3,21500000
Koramangala,2791,3,30600000
Virupakshapura,1200,3,10200000
Electronic City Phase 1,4300,6,31000000
Bidadi,785,2,3800000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6000000
Vidyaranyapura,1350,2,6000000
Kothanur,1816,3,8807000
Krishnarajapura,1336,3,10000000
Electronic City Phase 2,1010,3,6500000
Jalahalli,1268,2,7100000
Banaswadi,2684,3,29800000
Bagaluru Near Yelahanka,1500,3,11800000
Kannur on Thanisandra Main Road,1750,3,12500000
Yelahanka,1450,2,15000000
Marsur,2736,3,9028000
Marsur,1860,3,6137000
Anekal City,1920,3,6336000
Anekal City,1680,3,5543000
Marsur,1743,3,5758000
Anekal City,2250,3,7425000
Marsur,1880,3,4985000
Anekal City,2025,3,6682000
Marsur,1590,3,5247000
Anekal City,1840,3,6072000
Domlur Layout,2531,4,22000000
RR Nagar,1215,2,7000000
Kengeri,2398,3,16500000
Ramohalli,1201,3,1562000
Koramangala,1339,2,16400000
Hosahalli,2904,3,23700000
Bagaluru Near Yelahanka,3000,3,23800000
Banaswadi,2600,3,20900000
Banaswadi,4314,4,35900000
Banaswadi,3434,4,27900000
Yeshwantpur,1515,3,18800000
Rajajinagar,2678,3,41600000
Rajajinagar,3715,4,58900000
Banaswadi,2600,3,21200000
Banaswadi,3900,4,27800000
Chikkagubbi on Hennur Main Road,3628,4,34900000
Hebbal,3100,3,24000000
Kumbalgodu,902,2,4700000
Kumbalgodu,540,1,3000000
