,BHK,Area,Price,Location
12180,3 ,1626 ,79.66 L,"Karapakkam,Chennai"
12181,2 ,1259 ,74 L,"Karapakkam,Chennai"
12182,2 ,1254 ,63 L,"Pallikaranai,Chennai"
12183,3 ,1594 ,1.17 Cr,"Sholinganallur,Chennai"
12184,2 ,1336 ,85 L,"Korattur,Chennai"
12185,2 ,2014 ,1.07 Cr,"Sholinganallur,Chennai"
12186,3 ,1718 ,1.15 Cr,"Korattur,Chennai"
12187,2 ,692 ,42 L,"Korattur,Chennai"
12188,3 ,1612 ,77.5 L,"Sholinganallur,Chennai"
12189,3 ,1721 ,1.02 Cr,"Kilkattalai,Chennai"
12190,2 ,1421 ,80 L,"Thoraipakkam OMR,Chennai"
12191,3 ,1590 ,1.02 Cr,"Pallavaram,Chennai"
12192,3 ,1911 ,1.37 Cr,"Thoraipakkam OMR,Chennai"
12193,2 ,1145 ,69 L,"Navallur,Chennai"
12194,3 ,1528 ,86 L,"Thoraipakkam OMR,Chennai"
12195,2 ,878 ,39.51 L,"Kolapakkam,Chennai"
12196,3 ,1265 ,56.93 L,"Kolapakkam,Chennai"
12197,3 ,1497 ,73.33 L,"Karapakkam,Chennai"
12198,1 ,500 ,24 L,"Singaperumal Koil,Chennai"
12199,2 ,1072 ,54 L,"Pammal,Chennai"
12200,2 ,770 ,57 L,"Chromepet,Chennai"
12201,2 ,849 ,59.43 L,"Adambakam,Chennai"
12202,1 ,815 ,54 L,"Adambakam,Chennai"
12203,1 ,814 ,54.5 L,"Adambakam,Chennai"
12204,2 ,770 ,47 L,"Kovilambakkam,Chennai"
12205,2 ,965 ,33.77 L,"Thalambur,Chennai"
12206,3 ,1303 ,1.1 Cr,"Valasaravakkam,Chennai"
12207,3 ,1406 ,1.4 Cr,"Vadapalani,Chennai"
12208,3 ,1352 ,1.35 Cr,"Vadapalani,Chennai"
12209,2 ,788 ,55 L,"Villivakkam,Chennai"
12210,2 ,600 ,26.5 L,"Guduvancheri,Chennai"
12211,2 ,659 ,53.15 L,"Pallavaram,Chennai"
12212,3 ,1316 ,75.83 L,"Ayanambakkam,Chennai"
12213,2 ,900 ,38 L,"Singaperumal Koil,Chennai"
12214,2 ,1100 ,45 L,"Kotivakkam,Chennai"
12215,2 ,950 ,90 L,"Virugambakkam,Chennai"
12216,3 ,1200 ,1.3 Cr,"Virugambakkam,Chennai"
12217,2 ,1000 ,57 L,"Sholinganallur,Chennai"
12218,3 ,1222 ,75 L,"Mogappair East,Chennai"
12219,2 ,785 ,49.45 L,"Madipakkam,Chennai"
12220,2 ,800 ,60 L,"Madipakkam,Chennai"
12221,2 ,825 ,60 L,"Madipakkam,Chennai"
12222,1 ,614 ,50.09 L,"Adambakam,Chennai"
12223,1 ,767 ,53.69 L,"Adambakam,Chennai"
12224,2 ,894 ,63.19 L,"Selaiyur,Chennai"
12225,3 ,1935 ,2.3 Cr,"Perungudi,Chennai"
12226,2 ,1062 ,85 L,"Mogappair,Chennai"
12227,3 ,1288 ,1 Cr,"Mogappair,Chennai"
12228,3 ,1878 ,1.45 Cr,"Mogappair,Chennai"
12229,3 ,1965 ,2.8 Cr,"Guindy,Chennai"
12230,5 ,3765 ,6 Cr,"Guindy,Chennai"
12231,2 ,865 ,46.71 L,"Rajakilpakkam,Chennai"
12232,2 ,934 ,50.43 L,"Rajakilpakkam,Chennai"
12233,3 ,1263 ,68.2 L,"Sembakkam,Chennai"
12234,2 ,934 ,50.43 L,"Sembakkam,Chennai"
12235,2 ,900 ,49.5 L,"Madambakkam,Chennai"
12236,2 ,961 ,52.85 L,"Madambakkam,Chennai"
12237,2 ,1049 ,57.69 L,"Madambakkam,Chennai"
12238,3 ,1561 ,85.85 L,"Madambakkam,Chennai"
12239,3 ,1561 ,85.85 L,"Selaiyur,Chennai"
12240,2 ,652 ,38.5 L,"Kattupakkam,Chennai"
12241,3 ,1080 ,79.92 L,"Perambur,Chennai"
12242,2 ,989 ,73.18 L,"Perambur,Chennai"
12243,2 ,854 ,57.21 L,"Kolathur,Chennai"
12244,2 ,854 ,57.21 L,"Kolathur,Chennai"
12245,2 ,975 ,45 L,"Korattur,Chennai"
12246,3 ,1228 ,1.1 Cr,"Korattur,Chennai"
12247,2 ,936 ,40 L,"Kelambakkam,Chennai"
12248,2 ,1005 ,68.34 L,"Kolathur,Chennai"
12249,2 ,1056 ,71.8 L,"Kolathur,Chennai"
12250,1 ,510 ,24.99 L,"Padur,Chennai"
12251,3 ,1720 ,1.04 Cr,"Kovilambakkam,Chennai"
12252,3 ,1591 ,89 L,"Madhavaram,Chennai"
12253,2 ,1033 ,69 L,"Madhavaram,Chennai"
12254,3 ,2074 ,3.6 Cr,"Nungambakkam,Chennai"
12255,2 ,765 ,56.99 L,"Ponniammanmedu,Chennai"
12256,2 ,740 ,55.13 L,"Ponniammanmedu,Chennai"
12257,2 ,854 ,57.21 L,"Kolathur,Chennai"
12258,2 ,915 ,62.67 L,"Kolathur,Chennai"
12259,2 ,915 ,62.67 L,"Kolathur,Chennai"
12260,2 ,915 ,62.67 L,"Kolathur,Chennai"
12261,3 ,1731 ,1.4 Cr,"Perungudi,Chennai"
12262,3 ,2051 ,1.15 Cr,"Siruseri,Chennai"
12263,3 ,1879 ,1.9 Cr,"Mogappair,Chennai"
12264,3 ,1176 ,78 L,"Kovur,Chennai"
12265,3 ,1258 ,63 L,"Thaiyur,Chennai"
12266,3 ,1591 ,2.38 Cr,"Adyar,Chennai"
12267,2 ,765 ,53 L,"Kolathur,Chennai"
12268,3 ,1785 ,96.39 L,"Rajakilpakkam,Chennai"
12269,3 ,2050 ,1.15 Cr,"Siruseri,Chennai"
12270,3 ,1655 ,93 L,"Siruseri,Chennai"
12271,1 ,625 ,28 L,"Singaperumal Koil,Chennai"
12272,2 ,965 ,60 L,"Sholinganallur,Chennai"
12273,2 ,975 ,60 L,"Sholinganallur,Chennai"
12274,2 ,975 ,60 L,"Sholinganallur,Chennai"
12275,3 ,1274 ,1.36 Cr,"Valasaravakkam,Chennai"
12276,3 ,1260 ,1.77 Cr,"Annanagar West,Chennai"
12277,1 ,480 ,21 L,"Guduvancheri,Chennai"
12278,5 ,3750 ,5.62 Cr,"Guindy,Chennai"
12279,3 ,1200 ,1.1 Cr,"Anna Nagar West Extension,Chennai"
12280,3 ,1381 ,1.38 Cr,"Vadapalani,Chennai"
12281,3 ,1545 ,1.54 Cr,"Vadapalani,Chennai"
12282,3 ,1479 ,1.47 Cr,"Vadapalani,Chennai"
12283,3 ,1483 ,1.48 Cr,"Vadapalani,Chennai"
12284,3 ,1654 ,1.65 Cr,"Vadapalani,Chennai"
12285,3 ,1552 ,1.55 Cr,"Vadapalani,Chennai"
12286,3 ,1430 ,1.43 Cr,"Vadapalani,Chennai"
12287,3 ,1363 ,1.36 Cr,"Vadapalani,Chennai"
12288,1 ,523 ,57.53 L,"Vadapalani,Chennai"
12289,1 ,515 ,56.65 L,"Vadapalani,Chennai"
12290,3 ,1450 ,1.52 Cr,"Vadapalani,Chennai"
12291,3 ,918 ,45.9 L,"Padur,Chennai"
12292,2 ,1021 ,57 L,"Ambattur INDUSTRIAL ESTATE,Chennai"
12293,5 ,3437 ,4 Cr,"Vadapalani,Chennai"
12294,2 ,1310 ,95 L,"Mogappair,Chennai"
12295,3 ,4020 ,55 L,"Sulur,Chennai"
12296,3 ,4020 ,55 L,"Sulur,Chennai"
12297,3 ,1179 ,96 L,"Villivakkam,Chennai"
12298,1 ,646 ,18 L,"Kelambakkam,Chennai"
12299,4 ,2750 ,1.5 Cr,"Nanmangalam,Chennai"
12300,3 ,1050 ,42 L,"Chettipunyam,Chennai"
12301,4 ,2275 ,1.82 Cr,"Thoraipakkam OMR,Chennai"
12302,1 ,353 ,19.98 L,"Thirumazhisai,Chennai"
12303,2 ,1110 ,78.14 L,"Sembakkam,Chennai"
12304,3 ,1281 ,79.72 L,"Porur,Chennai"
12305,3 ,1637 ,3.4 Cr,"Adyar,Chennai"
12306,4 ,1972 ,1.02 Cr,"Singaperumal Koil,Chennai"
12307,3 ,1596 ,85 L,"Singaperumal Koil,Chennai"
12308,2 ,1297 ,1.33 Cr,"Thoraipakkam OMR,Chennai"
12309,4 ,2476 ,4.4 Cr,"Guindy,Chennai"
12310,3 ,1731 ,1.4 Cr,"Perungudi,Chennai"
12311,3 ,1403 ,1.03 Cr,"Vanagaram,Chennai"
12312,4 ,2301 ,4.5 Cr,"T Nagar,Chennai"
12313,2 ,1039 ,80 L,"Vanagaram,Chennai"
12314,3 ,1189 ,2.09 Cr,"Mylapore,Chennai"
12315,2 ,1222 ,90 L,"Perungudi,Chennai"
12316,3 ,1701 ,3.5 Cr,"T Nagar,Chennai"
12317,2 ,2051 ,1.1 Cr,"Siruseri,Chennai"
12318,2 ,820 ,53.29 L,"Mugalivakkam,Chennai"
12319,6 ,3000 ,2.15 Cr,"Chromepet,Chennai"
12320,1 ,607 ,45 L,"Vanagaram,Chennai"
12321,4 ,2602 ,5.41 Cr,"T Nagar,Chennai"
12322,2 ,1166 ,88 L,"Manapakkam,Chennai"
12323,2 ,1352 ,82 L,"Sholinganallur,Chennai"
12324,2 ,435 ,24.72 L,"Thaiyur,Chennai"
12325,2 ,746 ,41.77 L,"Ambattur,Chennai"
12326,2 ,934 ,52 L,"Ambattur,Chennai"
12327,2 ,836 ,54.35 L,"Nemam,Chennai"
12328,3 ,1110 ,72 L,"Korattur,Chennai"
12329,2 ,765 ,50 L,"Kolathur,Chennai"
12330,2 ,1040 ,72.69 L,"Madhavaram,Chennai"
12331,2 ,806 ,44.33 L,"Korattur,Chennai"
12332,3 ,1025 ,56.37 L,"Ambattur,Chennai"
12333,3 ,1600 ,1.08 Cr,"Ambattur INDUSTRIAL ESTATE,Chennai"
12334,3 ,1359 ,92.4 L,"Ambattur INDUSTRIAL ESTATE,Chennai"
12335,2 ,1390 ,1.17 Cr,"Ambattur INDUSTRIAL ESTATE,Chennai"
12336,2 ,780 ,46.1 L,"Thalambur,Chennai"
12337,2 ,1288 ,1.08 Cr,"Ambattur INDUSTRIAL ESTATE,Chennai"
12338,2 ,1062 ,85 L,"Ambattur INDUSTRIAL ESTATE,Chennai"
12339,2 ,1063 ,48.4 L,"Semmancheri,Chennai"
12340,2 ,806 ,44.33 L,"Korattur,Chennai"
12341,3 ,1025 ,56.37 L,"Ambattur,Chennai"
12342,3 ,1600 ,1.08 Cr,"Ambattur INDUSTRIAL ESTATE,Chennai"
12343,3 ,1359 ,92.4 L,"Ambattur INDUSTRIAL ESTATE,Chennai"
12344,2 ,1390 ,1.17 Cr,"Ambattur INDUSTRIAL ESTATE,Chennai"
12345,3 ,1245 ,47.34 L,"Thaiyur,Chennai"
12346,2 ,994 ,37.77 L,"Kelambakkam,Chennai"
12347,3 ,1249 ,49 L,"Thaiyur,Chennai"
12348,3 ,1246 ,47.34 L,"Thaiyur,Chennai"
12349,2 ,712 ,37 L,"Kelambakkam,Chennai"
12350,3 ,994 ,40.33 L,"Kelambakkam,Chennai"
12351,2 ,1061 ,40.31 L,"Kelambakkam,Chennai"
12352,2 ,960 ,52.8 L,"Kovilambakkam,Chennai"
12353,3 ,1325 ,54.32 L,"Sithalapakkam,Chennai"
12354,3 ,2180 ,4.02 Cr,"Adyar,Chennai"
12355,3 ,1150 ,60.37 L,"Medavakkam,Chennai"
12356,3 ,1150 ,55.2 L,"Medavakkam,Chennai"
12357,2 ,907 ,43.53 L,"Medavakkam,Chennai"
12358,2 ,795 ,38.16 L,"Medavakkam,Chennai"
12359,3 ,1116 ,51.33 L,"Sithalapakkam,Chennai"
12360,3 ,1520 ,62.32 L,"Sithalapakkam,Chennai"
12361,3 ,1320 ,54.12 L,"Sithalapakkam,Chennai"
12362,2 ,980 ,44.1 L,"Kovilambakkam,Chennai"
12363,2 ,718 ,32.31 L,"Kovilambakkam,Chennai"
12364,2 ,850 ,46.75 L,"Thoraipakkam OMR,Chennai"
12365,1 ,500 ,23.99 L,"Singaperumal Koil,Chennai"
12366,2 ,1100 ,69.99 L,"Siruseri,Chennai"
12367,1 ,500 ,19 L,"Sriperumbudur,Chennai"
12368,2 ,739 ,47.29 L,"Ponniammanmedu,Chennai"
12369,2 ,511 ,20 L,"Kelambakkam,Chennai"
12370,2 ,1233 ,64.73 L,"Sholinganallur,Chennai"
12371,2 ,1238 ,89 L,"Sholinganallur,Chennai"
12372,2 ,980 ,50.96 L,"Medavakkam,Chennai"
12373,3 ,1170 ,60.84 L,"Medavakkam,Chennai"
12374,3 ,1143 ,59.69 L,"Medavakkam,Chennai"
12375,3 ,1157 ,60.16 L,"Medavakkam,Chennai"
12376,2 ,1065 ,59.64 L,"Medavakkam,Chennai"
12377,2 ,1006 ,56.33 L,"Medavakkam,Chennai"
12378,2 ,950 ,53.26 L,"Medavakkam,Chennai"
12379,2 ,860 ,47.3 L,"Medavakkam,Chennai"
12380,3 ,1180 ,61.95 L,"Medavakkam,Chennai"
12381,3 ,1110 ,49.95 L,"Sithalapakkam,Chennai"
12382,3 ,1330 ,54.53 L,"Sithalapakkam,Chennai"
12383,3 ,1515 ,62.11 L,"Sithalapakkam,Chennai"
12384,2 ,860 ,45.58 L,"Medavakkam,Chennai"
12385,3 ,1240 ,93 L,"Madipakkam,Chennai"
12386,2 ,888 ,55.05 L,"Thoraipakkam OMR,Chennai"
12387,3 ,1491 ,71.57 L,"Chromepet,Chennai"
12388,2 ,930 ,44.64 L,"Chromepet,Chennai"
12389,2 ,854 ,57.21 L,"Kolathur,Chennai"
12390,2 ,590 ,29 L,"Guduvancheri,Chennai"
12391,2 ,717 ,35 L,"Guduvancheri,Chennai"
12392,8 ,10350 ,5.5 Cr,"Muttukadu,Chennai"
12393,4 ,1300 ,55 L,"Kolathur,Chennai"
12394,2 ,1078 ,45 L,"Chengalpattu,Chennai"
12395,2 ,740 ,62.91 L,"Perambur,Chennai"
12396,2 ,740 ,62.9 L,"Perambur,Chennai"
12397,2 ,663 ,33.15 L,"Padur,Chennai"
12398,4 ,1935 ,1.19 Cr,"Tiruvottiyur,Chennai"
12399,3 ,1210 ,75 L,"Tiruvottiyur,Chennai"
12400,4 ,2415 ,1.45 Cr,"Pallikaranai,Chennai"
12401,2 ,845 ,55.77 L,"Kodungaiyur West,Chennai"
12402,2 ,1001 ,43.03 L,"Padur,Chennai"
12403,3 ,1442 ,62.1 L,"Padur,Chennai"
12404,2 ,1226 ,52.03 L,"Padur,Chennai"
12405,3 ,1452 ,61.05 L,"Padur,Chennai"
12406,3 ,1451 ,61.01 L,"Padur,Chennai"
12407,3 ,1455 ,61.18 L,"Padur,Chennai"
12408,3 ,1916 ,81.54 L,"Padur,Chennai"
12409,2 ,1029 ,43.14 L,"Padur,Chennai"
12410,3 ,1343 ,69.83 L,"Vanagaram,Chennai"
12411,2 ,1026 ,44.1 L,"Padur,Chennai"
12412,3 ,1554 ,80.8 L,"Vanagaram,Chennai"
12413,2 ,1061 ,55.17 L,"Vanagaram,Chennai"
12414,2 ,588 ,42.28 L,"Pallavaram,Chennai"
12415,2 ,1085 ,73.82 L,"Pallavaram,Chennai"
12416,2 ,1021 ,71.08 L,"Pallavaram,Chennai"
12417,3 ,1564 ,1.08 Cr,"Pallavaram,Chennai"
12418,3 ,1400 ,94.51 L,"Pallavaram,Chennai"
12419,2 ,1002 ,67.02 L,"Porur,Chennai"
12420,2 ,1045 ,70.73 L,"Porur,Chennai"
12421,2 ,1122 ,75.46 L,"Porur,Chennai"
12422,3 ,1583 ,1.03 Cr,"Porur,Chennai"
12423,2 ,1051 ,71.1 L,"Porur,Chennai"
12424,2 ,1004 ,67.14 L,"Porur,Chennai"
12425,3 ,1554 ,1.01 Cr,"Porur,Chennai"
12426,3 ,1821 ,1.19 Cr,"Porur,Chennai"
12427,2 ,1091 ,73.56 L,"Porur,Chennai"
12428,2 ,1237 ,82.52 L,"Porur,Chennai"
12429,2 ,950 ,63.83 L,"Porur,Chennai"
12430,3 ,1745 ,1.13 Cr,"Porur,Chennai"
12431,2 ,837 ,46.58 L,"Vandalur,Chennai"
12432,2 ,957 ,64.26 L,"Porur,Chennai"
12433,2 ,840 ,46.96 L,"Vandalur,Chennai"
12434,2 ,1086 ,73.25 L,"Porur,Chennai"
12435,1 ,546 ,29.05 L,"Vandalur,Chennai"
12436,2 ,956 ,64.2 L,"Porur,Chennai"
12437,2 ,832 ,46.76 L,"Vandalur,Chennai"
12438,3 ,1525 ,1 Cr,"Porur,Chennai"
12439,1 ,380 ,21.39 L,"Vandalur,Chennai"
12440,2 ,975 ,65.36 L,"Porur,Chennai"
12441,3 ,1533 ,1 Cr,"Porur,Chennai"
12442,3 ,1371 ,54.79 L,"Perumbakkam,Chennai"
12443,2 ,1240 ,49.6 L,"Perumbakkam,Chennai"
12444,4 ,2325 ,97.6 L,"Perumbakkam,Chennai"
12445,4 ,2322 ,97.5 L,"Perumbakkam,Chennai"
12446,3 ,1446 ,60.7 L,"Perumbakkam,Chennai"
12447,3 ,1360 ,54.4 L,"Perumbakkam,Chennai"
12448,2 ,1157 ,46.3 L,"Perumbakkam,Chennai"
12449,3 ,1962 ,82.4 L,"Perumbakkam,Chennai"
12450,2 ,1264 ,53.1 L,"Perumbakkam,Chennai"
12451,2 ,1131 ,45.19 L,"Perumbakkam,Chennai"
12452,2 ,900 ,57.45 L,"tambaram west,Chennai"
12453,2 ,960 ,47 L,"Kumaranchavadi,Chennai"
12454,3 ,1377 ,1.8 Cr,"Koyambedu,Chennai"
12455,4 ,1892 ,1.45 Cr,"Iyappanthangal,Chennai"
12456,2 ,750 ,35 L,"Thirunindravur,Chennai"
12457,2 ,750 ,46 L,"Poonamallee,Chennai"
12458,2 ,950 ,50 L,"Ayapakkam,Chennai"
12459,2 ,650 ,56.56 L,"Chromepet,Chennai"
12460,2 ,650 ,23.25 L,"Mahindra World City,Chennai"
12461,1 ,500 ,16.65 L,"Mahindra World City,Chennai"
12462,3 ,850 ,24 L,"Singaperumal Koil,Chennai"
12463,3 ,850 ,24 L,"Mahindra World City,Chennai"
12464,3 ,1160 ,63.8 L,"Kovilambakkam,Chennai"
12465,2 ,1029 ,65 L,"Sholinganallur,Chennai"
12466,1 ,375 ,9.9 L,"Oragadam,Chennai"
12467,2 ,900 ,57.45 L,"tambaram west,Chennai"
12468,2 ,930 ,59.36 L,"tambaram west,Chennai"
12469,1 ,650 ,78 L,"Kilpauk,Chennai"
12470,2 ,710 ,50.02 L,"Kolathur,Chennai"
12471,2 ,905 ,43.44 L,"Nanmangalam,Chennai"
12472,3 ,1219 ,58.51 L,"Nanmangalam,Chennai"
12473,2 ,970 ,53.35 L,"Kovilambakkam,Chennai"
12474,2 ,1000 ,75 L,"Madipakkam,Chennai"
12475,3 ,1112 ,72.28 L,"Madipakkam,Chennai"
12476,2 ,951 ,55.15 L,"Madipakkam,Chennai"
12477,3 ,1120 ,64.96 L,"Madipakkam,Chennai"
12478,3 ,1640 ,95.12 L,"Madipakkam,Chennai"
12479,3 ,1760 ,1.02 Cr,"Madipakkam,Chennai"
12480,3 ,1150 ,63.25 L,"Nanmangalam,Chennai"
12481,2 ,860 ,47.3 L,"Nanmangalam,Chennai"
12482,2 ,980 ,54.88 L,"Medavakkam,Chennai"
12483,3 ,1155 ,64.68 L,"Medavakkam,Chennai"
12484,3 ,1148 ,64.28 L,"Medavakkam,Chennai"
12485,3 ,1254 ,70.22 L,"Medavakkam,Chennai"
12486,3 ,1427 ,82.76 L,"Medavakkam,Chennai"
12487,3 ,1252 ,72.61 L,"Medavakkam,Chennai"
12488,3 ,1373 ,82.38 L,"Medavakkam,Chennai"
12489,3 ,1320 ,68.64 L,"Kovilambakkam,Chennai"
12490,3 ,1658 ,86.21 L,"Kovilambakkam,Chennai"
12491,2 ,950 ,56 L,"Ayapakkam,Chennai"
12492,2 ,921 ,64.47 L,"Kolathur,Chennai"
12493,6 ,4000 ,2.8 Cr,"Kolathur,Chennai"
12494,1 ,700 ,23.7 L,"Singaperumal Koil,Chennai"
12495,2 ,1400 ,94 L,"Perungalathur,Chennai"
12496,2 ,1080 ,75 L,"Perungalathur,Chennai"
12497,3 ,1800 ,1.2 Cr,"Perungalathur,Chennai"
12498,2 ,861 ,38.86 L,"Siruseri,Chennai"
12499,3 ,1783 ,2.1 Cr,"Muttukadu,Chennai"
12500,3 ,1145 ,85.3 L,"Ponniammanmedu,Chennai"
12501,2 ,765 ,56.99 L,"Ponniammanmedu,Chennai"
12502,3 ,1179 ,1 Cr,"Perambur,Chennai"
12503,2 ,938 ,65.66 L,"Kolathur,Chennai"
12504,2 ,944 ,71.44 L,"Kolathur,Chennai"
12505,2 ,950 ,66.51 L,"Kolathur,Chennai"
12506,5 ,3500 ,2.1 Cr,"Madipakkam,Chennai"
12507,2 ,841 ,60.55 L,"Kolathur,Chennai"
12508,2 ,975 ,60 L,"Sholinganallur,Chennai"
12509,2 ,800 ,35 L,"Sholinganallur,Chennai"
12510,2 ,965 ,60 L,"Sholinganallur,Chennai"
12511,2 ,975 ,60 L,"Sholinganallur,Chennai"
12512,4 ,5900 ,9 Cr,"Arumbakkam,Chennai"
12513,2 ,778 ,38.9 L,"Padur,Chennai"
12514,2 ,888 ,44 L,"Padur,Chennai"
12515,2 ,700 ,28.1 L,"Sriperumbudur,Chennai"
12516,3 ,1450 ,85 L,"Avadi,Chennai"
12517,2 ,750 ,45 L,"Avadi,Chennai"
12518,2 ,750 ,53 L,"Ottiyabakkam,Chennai"
12519,3 ,1400 ,47 L,"Thirunindravur,Chennai"
12520,3 ,1475 ,1.85 Cr,"Anna Nagar,Chennai"
12521,3 ,1728 ,1.56 Cr,"Saligramam,Chennai"
12522,2 ,1050 ,67 L,"Mangadu,Chennai"
12523,1 ,570 ,29.7 L,"Gandhi Nagar,Chennai"
12524,4 ,3500 ,3.25 Cr,"Panayur,Chennai"
12525,1 ,500 ,18 L,"Mahindra World City,Chennai"
12526,3 ,1683 ,1.52 Cr,"Saligramam,Chennai"
12527,1 ,594 ,55 L,"Nandanam,Chennai"
12528,3 ,3200 ,26.25 L,"Tiruvallur,Chennai"
12529,2 ,1120 ,90 L,"Pallavaram,Chennai"
12530,2 ,870 ,60.9 L,"Perambur,Chennai"
12531,2 ,818 ,57.26 L,"Perambur,Chennai"
12532,3 ,1420 ,99.4 L,"Perambur,Chennai"
12533,2 ,1025 ,71.75 L,"Perambur,Chennai"
12534,3 ,1364 ,95.48 L,"Perambur,Chennai"
12535,2 ,987 ,69 L,"Perambur,Chennai"
12536,3 ,1179 ,1 Cr,"Perambur,Chennai"
12537,2 ,667 ,42.7 L,"Ponniammanmedu,Chennai"
12538,2 ,852 ,63.91 L,"Kolathur,Chennai"
12539,2 ,915 ,62.67 L,"Kolathur,Chennai"
12540,3 ,1292 ,92 L,"Adambakam,Chennai"
12541,4 ,2700 ,6 Cr,"Palavakkam,Chennai"
12542,3 ,1267 ,95 L,"Villivakkam,Chennai"
12543,3 ,1048 ,67.1 L,"Ponniammanmedu,Chennai"
12544,2 ,749 ,47.94 L,"Ponniammanmedu,Chennai"
12545,2 ,608 ,51.68 L,"Perambur,Chennai"
12546,2 ,740 ,55.14 L,"Ponniammanmedu,Chennai"
12547,2 ,965 ,82 L,"Perambur,Chennai"
12548,3 ,1420 ,96.56 L,"Perambur,Chennai"
12549,3 ,1145 ,83.3 L,"Ponniammanmedu,Chennai"
12550,2 ,900 ,78.3 L,"Perambur,Chennai"
12551,2 ,841 ,60.55 L,"Kolathur,Chennai"
12552,2 ,938 ,65.66 L,"Kolathur,Chennai"
12553,2 ,951 ,72.27 L,"Kolathur,Chennai"
12554,2 ,944 ,71.74 L,"Kolathur,Chennai"
12555,4 ,1660 ,1.25 Cr,"Kolathur,Chennai"
12556,2 ,950 ,66.5 L,"Kolathur,Chennai"
12557,2 ,986 ,55.21 L,"Kolathur,Chennai"
12558,2 ,841 ,60.56 L,"Kolathur,Chennai"
12559,4 ,4400 ,7 Cr,"Chetpet,Chennai"
12560,4 ,4400 ,7 Cr,"Chetpet,Chennai"
12561,2 ,887 ,57.97 L,"Kolathur,Chennai"
12562,2 ,710 ,50 L,"Kolathur,Chennai"
12563,3 ,1130 ,72.32 L,"Madhavaram,Chennai"
12564,2 ,667 ,42.69 L,"Madhavaram,Chennai"
12565,3 ,1048 ,67.08 L,"Ponniammanmedu,Chennai"
12566,2 ,833 ,60.64 L,"Madhavaram Milk Colony,Chennai"
12567,2 ,1200 ,90 L,"Neelankarai,Chennai"
12568,10 ,5000 ,4.3 Cr,"Aminjikarai,Chennai"
12569,5 ,6000 ,9 Cr,"Aminjikarai,Chennai"
12570,3 ,1583 ,1.15 Cr,"Manapakkam,Chennai"
12571,2 ,1180 ,93 L,"Manapakkam,Chennai"
12572,2 ,835 ,57.2 L,"Madhavaram,Chennai"
12573,3 ,1180 ,80.83 L,"Madhavaram,Chennai"
12574,2 ,750 ,29.99 L,"Thirunindravur,Chennai"
12575,2 ,650 ,50 L,"Avadi,Chennai"
12576,2 ,600 ,45 L,"Avadi,Chennai"
12577,2 ,600 ,27 L,"Thirunindravur,Chennai"
12578,3 ,1200 ,60 L,"Avadi,Chennai"
12579,2 ,800 ,30 L,"Maraimalai Nagar,Chennai"
12580,2 ,800 ,36 L,"tambaram west,Chennai"
12581,2 ,800 ,33 L,"Maraimalai Nagar,Chennai"
12582,2 ,1000 ,45 L,"tambaram west,Chennai"
12583,2 ,900 ,34.5 L,"Maraimalai Nagar,Chennai"
12584,2 ,901 ,34.52 L,"Maraimalai Nagar,Chennai"
12585,3 ,1600 ,80 L,"Saidapet,Chennai"
12586,3 ,1500 ,1.25 Cr,"Porur,Chennai"
12587,2 ,742 ,65 L,"Nanganallur,Chennai"
12588,2 ,950 ,85 L,"Porur,Chennai"
12589,2 ,742 ,65 L,"Pazavanthangal,Chennai"
12590,2 ,1450 ,1.35 Cr,"Vadapalani,Chennai"
12591,3 ,2235 ,3.75 Cr,"Adyar,Chennai"
12592,2 ,787 ,39.99 L,"Chromepet,Chennai"
12593,3 ,957 ,92.66 L,"Porur,Chennai"
12594,3 ,1433 ,1.07 Cr,"Korattur,Chennai"
12595,3 ,1300 ,48 L,"Thaiyur,Chennai"
12596,3 ,1125 ,60 L,"Guduvancheri,Chennai"
12597,2 ,1310 ,95 L,"Mogappair,Chennai"
12598,2 ,845 ,61.57 L,"Kodungaiyur West,Chennai"
12599,2 ,777 ,23 L,"Thaiyur,Chennai"
12600,2 ,897 ,47.54 L,"Medavakkam,Chennai"
12601,3 ,1340 ,1.5 Cr,"Anna Nagar West Extension,Chennai"
12602,2 ,691 ,29 L,"Guduvancheri,Chennai"
12603,2 ,1542 ,1.35 Cr,"Anna Nagar,Chennai"
12604,5 ,3437 ,4.5 Cr,"Vadapalani,Chennai"
12605,3 ,1600 ,1.8 Cr,"Kilpauk,Chennai"
12606,3 ,1600 ,1.8 Cr,"Kilpauk,Chennai"
12607,3 ,1364 ,1.36 Cr,"K K Nagar,Chennai"
12608,3 ,1222 ,82 L,"Mogappair,Chennai"
12609,3 ,1038 ,54.08 L,"Vengambakkam,Chennai"
12610,2 ,929 ,48.77 L,"Vengambakkam,Chennai"
12611,2 ,812 ,43.07 L,"Kandigai,Chennai"
12612,2 ,929 ,48.77 L,"Mappedu,Chennai"
12613,2 ,1062 ,98 L,"Mogappair East,Chennai"
12614,3 ,1282 ,89.74 L,"Perambur,Chennai"
12615,2 ,959 ,67.13 L,"Perambur,Chennai"
12616,3 ,1282 ,89.74 L,"Perambur,Chennai"
12617,2 ,854 ,57.21 L,"Kolathur,Chennai"
12618,2 ,845 ,55.77 L,"Kodungaiyur West,Chennai"
12619,2 ,845 ,55.77 L,"Kodungaiyur West,Chennai"
12620,2 ,845 ,55.77 L,"Kodungaiyur West,Chennai"
